# step = 0, time = 0, G_eff = 0
# x  rho  phase  re  im  V
0.151367  2.21151e-10  0  1.48712e-05  0  0
0.15332  2.90166e-10  0  1.70343e-05  0  0
0.155273  3.80138e-10  0  1.94971e-05  0  0
0.157227  4.97248e-10  0  2.22991e-05  0  0
0.15918  6.49445e-10  0  2.54842e-05  0  0
0.161133  8.46932e-10  0  2.91021e-05  0  0
0.163086  1.10279e-09  0  3.32083e-05  0  0
0.165039  1.43375e-09  0  3.78649e-05  0  0
0.166992  1.8612e-09  0  4.31416e-05  0  0
0.168945  2.41239e-09  0  4.91161e-05  0  0
0.170898  3.12206e-09  0  5.58754e-05  0  0
0.172852  4.03433e-09  0  6.35164e-05  0  0
0.174805  5.20522e-09  0  7.21472e-05  0  0
0.176758  6.7057e-09  0  8.18883e-05  0  0
0.178711  8.62554e-09  0  9.28738e-05  0  0
0.180664  1.10781e-08  0  0.000105253  0  0
0.182617  1.42064e-08  0  0.00011919  0  0
0.18457  1.81902e-08  0  0.000134871  0  0
0.186523  2.32557e-08  0  0.000152498  0  0
0.188477  2.96864e-08  0  0.000172297  0  0
0.19043  3.78376e-08  0  0.000194519  0  0
0.192383  4.81534e-08  0  0.000219439  0  0
0.194336  6.11883e-08  0  0.000247363  0  0
0.196289  7.7633e-08  0  0.000278627  0  0
0.198242  9.83472e-08  0  0.000313604  0  0
0.200195  1.24398e-07  0  0.000352702  0  0
0.202148  1.5711e-07  0  0.000396372  0  0
0.204102  1.98122e-07  0  0.000445109  0  0
0.206055  2.49458e-07  0  0.000499458  0  0
0.208008  3.13617e-07  0  0.000560015  0  0
0.209961  3.93676e-07  0  0.000627436  0  0
0.211914  4.93419e-07  0  0.000702438  0  0
0.213867  6.1749e-07  0  0.000785805  0  0
0.21582  7.7158e-07  0  0.000878396  0  0
0.217773  9.62653e-07  0  0.000981149  0  0
0.219727  1.19921e-06  0  0.00109509  0  0
0.22168  1.49162e-06  0  0.00122132  0  0
0.223633  1.85251e-06  0  0.00136107  0  0
0.225586  2.29719e-06  0  0.00151565  0  0
0.227539  2.84429e-06  0  0.0016865  0  0
0.229492  3.5163e-06  0  0.00187518  0  0
0.231445  4.34046e-06  0  0.00208338  0  0
0.233398  5.34962e-06  0  0.00231292  0  0
0.235352  6.58336e-06  0  0.00256581  0  0
0.237305  8.08927e-06  0  0.00284416  0  0
0.239258  9.9245e-06  0  0.00315032  0  0
0.241211  1.21575e-05  0  0.00348676  0  0
0.243164  1.48703e-05  0  0.0038562  0  0
0.245117  1.81606e-05  0  0.00426153  0  0
0.24707  2.21452e-05  0  0.00470586  0  0
0.249023  2.69628e-05  0  0.00519257  0  0
0.250977  3.27784e-05  0  0.00572524  0  0
0.25293  3.97876e-05  0  0.00630774  0  0
0.254883  4.82221e-05  0  0.00694421  0  0
0.256836  5.83554e-05  0  0.00763907  0  0
0.258789  7.05105e-05  0  0.00839705  0  0
0.260742  8.50674e-05  0  0.0092232  0  0
0.262695  0.000102473  0  0.0101229  0  0
0.264648  0.000123252  0  0.0111019  0  0
0.266602  0.000148019  0  0.0121663  0  0
0.268555  0.000177491  0  0.0133226  0  0
0.270508  0.000212506  0  0.0145776  0  0
0.272461  0.000254042  0  0.0159387  0  0
0.274414  0.000303233  0  0.0174136  0  0
0.276367  0.000361397  0  0.0190104  0  0
0.27832  0.000430061  0  0.0207379  0  0
0.280273  0.000510991  0  0.0226051  0  0
0.282227  0.000606224  0  0.0246216  0  0
0.28418  0.00071811  0  0.0267976  0  0
0.286133  0.000849348  0  0.0291436  0  0
0.288086  0.00100304  0  0.0316708  0  0
0.290039  0.00118274  0  0.0343909  0  0
0.291992  0.0013925  0  0.0373162  0  0
0.293945  0.00163696  0  0.0404594  0  0
0.295898  0.00192141  0  0.0438339  0  0
0.297852  0.00225185  0  0.0474536  0  0
0.299805  0.00263509  0  0.0513331  0  0
0.301758  0.00307885  0  0.0554874  0  0
0.303711  0.00359186  0  0.0599321  0  0
0.305664  0.00418396  0  0.0646835  0  0
0.307617  0.00486623  0  0.0697584  0  0
0.30957  0.00565113  0  0.075174  0  0
0.311523  0.00655263  0  0.0809483  0  0
0.313477  0.00758635  0  0.0870997  0  0
0.31543  0.00876976  0  0.093647  0  0
0.317383  0.0101223  0  0.10061  0  0
0.319336  0.0116656  0  0.108008  0  0
0.321289  0.0134238  0  0.115861  0  0
0.323242  0.0154234  0  0.124191  0  0
0.325195  0.0176938  0  0.133018  0  0
0.327148  0.0202675  0  0.142364  0  0
0.329102  0.0231801  0  0.15225  0  0
0.331055  0.0264709  0  0.162699  0  0
0.333008  0.0301828  0  0.173732  0  0
0.334961  0.0343627  0  0.185372  0  0
0.336914  0.0390618  0  0.197641  0  0
0.338867  0.0443358  0  0.210561  0  0
0.34082  0.0502452  0  0.224154  0  0
0.342773  0.0568554  0  0.238444  0  0
0.344727  0.0642371  0  0.25345  0  0
0.34668  0.0724666  0  0.269196  0  0
0.348633  0.0816257  0  0.285702  0  0
0.350586  0.0918022  0  0.302989  0  0
0.352539  0.10309  0  0.321076  0  0
0.354492  0.115589  0  0.339984  0  0
0.356445  0.129407  0  0.359731  0  0
0.358398  0.144655  0  0.380335  0  0
0.360352  0.161453  0  0.401812  0  0
0.362305  0.179927  0  0.424178  0  0
0.364258  0.200209  0  0.447447  0  0
0.366211  0.222438  0  0.471633  0  0
0.368164  0.246758  0  0.496747  0  0
0.370117  0.273319  0  0.522799  0  0
0.37207  0.302278  0  0.549798  0  0
0.374023  0.333796  0  0.577751  0  0
0.375977  0.368038  0  0.606661  0  0
0.37793  0.405174  0  0.636533  0  0
0.379883  0.445377  0  0.667366  0  0
0.381836  0.488823  0  0.699159  0  0
0.383789  0.535688  0  0.731907  0  0
0.385742  0.586152  0  0.765606  0  0
0.387695  0.640392  0  0.800245  0  0
0.389648  0.698584  0  0.835813  0  0
0.391602  0.760902  0  0.872297  0  0
0.393555  0.827516  0  0.909679  0  0
0.395508  0.898589  0  0.947939  0  0
0.397461  0.974278  0  0.987055  0  0
0.399414  1.05473  0  1.027  0  0
0.401367  1.14009  0  1.06775  0  0
0.40332  1.23048  0  1.10927  0  0
0.405273  1.326  0  1.15152  0  0
0.407227  1.42677  0  1.19447  0  0
0.40918  1.53285  0  1.23808  0  0
0.411133  1.64431  0  1.2823  0  0
0.413086  1.76118  0  1.32709  0  0
0.415039  1.88348  0  1.3724  0  0
0.416992  2.01121  0  1.41817  0  0
0.418945  2.14432  0  1.46435  0  0
0.420898  2.28275  0  1.51088  0  0
0.422852  2.42642  0  1.5577  0  0
0.424805  2.5752  0  1.60474  0  0
0.426758  2.72893  0  1.65195  0  0
0.428711  2.88743  0  1.69924  0  0
0.430664  3.05048  0  1.74656  0  0
0.432617  3.21782  0  1.79383  0  0
0.43457  3.38917  0  1.84097  0  0
0.436523  3.5642  0  1.88791  0  0
0.438477  3.74255  0  1.93457  0  0
0.44043  3.92383  0  1.98087  0  0
0.442383  4.10763  0  2.02673  0  0
0.444336  4.29347  0  2.07207  0  0
0.446289  4.48089  0  2.11681  0  0
0.448242  4.66935  0  2.16087  0  0
0.450195  4.85832  0  2.20416  0  0
0.452148  5.04723  0  2.2466  0  0
0.454102  5.23549  0  2.28812  0  0
0.456055  5.42249  0  2.32862  0  0
0.458008  5.60761  0  2.36804  0  0
0.459961  5.79021  0  2.40629  0  0
0.461914  5.96964  0  2.44328  0  0
0.463867  6.14524  0  2.47896  0  0
0.46582  6.31636  0  2.51324  0  0
0.467773  6.48235  0  2.54605  0  0
0.469727  6.64256  0  2.57732  0  0
0.47168  6.79635  0  2.60698  0  0
0.473633  6.9431  0  2.63498  0  0
0.475586  7.0822  0  2.66124  0  0
0.477539  7.21307  0  2.68572  0  0
0.479492  7.33516  0  2.70835  0  0
0.481445  7.44795  0  2.72909  0  0
0.483398  7.55093  0  2.7479  0  0
0.485352  7.64367  0  2.76472  0  0
0.487305  7.72575  0  2.77952  0  0
0.489258  7.79681  0  2.79228  0  0
0.491211  7.85652  0  2.80295  0  0
0.493164  7.90462  0  2.81152  0  0
0.495117  7.94089  0  2.81796  0  0
0.49707  7.96516  0  2.82226  0  0
0.499023  7.97732  0  2.82442  0  0
0.500977  7.97732  0  2.82442  0  0
0.50293  7.96516  0  2.82226  0  0
0.504883  7.94089  0  2.81796  0  0
0.506836  7.90462  0  2.81152  0  0
0.508789  7.85652  0  2.80295  0  0
0.510742  7.79681  0  2.79228  0  0
0.512695  7.72575  0  2.77952  0  0
0.514648  7.64367  0  2.76472  0  0
0.516602  7.55093  0  2.7479  0  0
0.518555  7.44795  0  2.72909  0  0
0.520508  7.33516  0  2.70835  0  0
0.522461  7.21307  0  2.68572  0  0
0.524414  7.0822  0  2.66124  0  0
0.526367  6.9431  0  2.63498  0  0
0.52832  6.79635  0  2.60698  0  0
0.530273  6.64256  0  2.57732  0  0
0.532227  6.48235  0  2.54605  0  0
0.53418  6.31636  0  2.51324  0  0
0.536133  6.14524  0  2.47896  0  0
0.538086  5.96964  0  2.44328  0  0
0.540039  5.79021  0  2.40629  0  0
0.541992  5.60761  0  2.36804  0  0
0.543945  5.42249  0  2.32862  0  0
0.545898  5.23549  0  2.28812  0  0
0.547852  5.04723  0  2.2466  0  0
0.549805  4.85832  0  2.20416  0  0
0.551758  4.66935  0  2.16087  0  0
0.553711  4.48089  0  2.11681  0  0
0.555664  4.29347  0  2.07207  0  0
0.557617  4.10763  0  2.02673  0  0
0.55957  3.92383  0  1.98087  0  0
0.561523  3.74255  0  1.93457  0  0
0.563477  3.5642  0  1.88791  0  0
0.56543  3.38917  0  1.84097  0  0
0.567383  3.21782  0  1.79383  0  0
0.569336  3.05048  0  1.74656  0  0
0.571289  2.88743  0  1.69924  0  0
0.573242  2.72893  0  1.65195  0  0
0.575195  2.5752  0  1.60474  0  0
0.577148  2.42642  0  1.5577  0  0
0.579102  2.28275  0  1.51088  0  0
0.581055  2.14432  0  1.46435  0  0
0.583008  2.01121  0  1.41817  0  0
0.584961  1.88348  0  1.3724  0  0
0.586914  1.76118  0  1.32709  0  0
0.588867  1.64431  0  1.2823  0  0
0.59082  1.53285  0  1.23808  0  0
0.592773  1.42677  0  1.19447  0  0
0.594727  1.326  0  1.15152  0  0
0.59668  1.23048  0  1.10927  0  0
0.598633  1.14009  0  1.06775  0  0
0.600586  1.05473  0  1.027  0  0
0.602539  0.974278  0  0.987055  0  0
0.604492  0.898589  0  0.947939  0  0
0.606445  0.827516  0  0.909679  0  0
0.608398  0.760902  0  0.872297  0  0
0.610352  0.698584  0  0.835813  0  0
0.612305  0.640392  0  0.800245  0  0
0.614258  0.586152  0  0.765606  0  0
0.616211  0.535688  0  0.731907  0  0
0.618164  0.488823  0  0.699159  0  0
0.620117  0.445377  0  0.667366  0  0
0.62207  0.405174  0  0.636533  0  0
0.624023  0.368038  0  0.606661  0  0
0.625977  0.333796  0  0.577751  0  0
0.62793  0.302278  0  0.549798  0  0
0.629883  0.273319  0  0.522799  0  0
0.631836  0.246758  0  0.496747  0  0
0.633789  0.222438  0  0.471633  0  0
0.635742  0.200209  0  0.447447  0  0
0.637695  0.179927  0  0.424178  0  0
0.639648  0.161453  0  0.401812  0  0
0.641602  0.144655  0  0.380335  0  0
0.643555  0.129407  0  0.359731  0  0
0.645508  0.115589  0  0.339984  0  0
0.647461  0.10309  0  0.321076  0  0
0.649414  0.0918022  0  0.302989  0  0
0.651367  0.0816257  0  0.285702  0  0
0.65332  0.0724666  0  0.269196  0  0
0.655273  0.0642371  0  0.25345  0  0
0.657227  0.0568554  0  0.238444  0  0
0.65918  0.0502452  0  0.224154  0  0
0.661133  0.0443358  0  0.210561  0  0
0.663086  0.0390618  0  0.197641  0  0
0.665039  0.0343627  0  0.185372  0  0
0.666992  0.0301828  0  0.173732  0  0
0.668945  0.0264709  0  0.162699  0  0
0.670898  0.0231801  0  0.15225  0  0
0.672852  0.0202675  0  0.142364  0  0
0.674805  0.0176938  0  0.133018  0  0
0.676758  0.0154234  0  0.124191  0  0
0.678711  0.0134238  0  0.115861  0  0
0.680664  0.0116656  0  0.108008  0  0
0.682617  0.0101223  0  0.10061  0  0
0.68457  0.00876976  0  0.093647  0  0
0.686523  0.00758635  0  0.0870997  0  0
0.688477  0.00655263  0  0.0809483  0  0
0.69043  0.00565113  0  0.075174  0  0
0.692383  0.00486623  0  0.0697584  0  0
0.694336  0.00418396  0  0.0646835  0  0
0.696289  0.00359186  0  0.0599321  0  0
0.698242  0.00307885  0  0.0554874  0  0
0.700195  0.00263509  0  0.0513331  0  0
0.702148  0.00225185  0  0.0474536  0  0
0.704102  0.00192141  0  0.0438339  0  0
0.706055  0.00163696  0  0.0404594  0  0
0.708008  0.0013925  0  0.0373162  0  0
0.709961  0.00118274  0  0.0343909  0  0
0.711914  0.00100304  0  0.0316708  0  0
0.713867  0.000849348  0  0.0291436  0  0
0.71582  0.00071811  0  0.0267976  0  0
0.717773  0.000606224  0  0.0246216  0  0
0.719727  0.000510991  0  0.0226051  0  0
0.72168  0.000430061  0  0.0207379  0  0
0.723633  0.000361397  0  0.0190104  0  0
0.725586  0.000303233  0  0.0174136  0  0
0.727539  0.000254042  0  0.0159387  0  0
0.729492  0.000212506  0  0.0145776  0  0
0.731445  0.000177491  0  0.0133226  0  0
0.733398  0.000148019  0  0.0121663  0  0
0.735352  0.000123252  0  0.0111019  0  0
0.737305  0.000102473  0  0.0101229  0  0
0.739258  8.50674e-05  0  0.0092232  0  0
0.741211  7.05105e-05  0  0.00839705  0  0
0.743164  5.83554e-05  0  0.00763907  0  0
0.745117  4.82221e-05  0  0.00694421  0  0
0.74707  3.97876e-05  0  0.00630774  0  0
0.749023  3.27784e-05  0  0.00572524  0  0
0.750977  2.69628e-05  0  0.00519257  0  0
0.75293  2.21452e-05  0  0.00470586  0  0
0.754883  1.81606e-05  0  0.00426153  0  0
0.756836  1.48703e-05  0  0.0038562  0  0
0.758789  1.21575e-05  0  0.00348676  0  0
0.760742  9.9245e-06  0  0.00315032  0  0
0.762695  8.08927e-06  0  0.00284416  0  0
0.764648  6.58336e-06  0  0.00256581  0  0
0.766602  5.34962e-06  0  0.00231292  0  0
0.768555  4.34046e-06  0  0.00208338  0  0
0.770508  3.5163e-06  0  0.00187518  0  0
0.772461  2.84429e-06  0  0.0016865  0  0
0.774414  2.29719e-06  0  0.00151565  0  0
0.776367  1.85251e-06  0  0.00136107  0  0
0.77832  1.49162e-06  0  0.00122132  0  0
0.780273  1.19921e-06  0  0.00109509  0  0
0.782227  9.62653e-07  0  0.000981149  0  0
0.78418  7.7158e-07  0  0.000878396  0  0
0.786133  6.1749e-07  0  0.000785805  0  0
0.788086  4.93419e-07  0  0.000702438  0  0
0.790039  3.93676e-07  0  0.000627436  0  0
0.791992  3.13617e-07  0  0.000560015  0  0
0.793945  2.49458e-07  0  0.000499458  0  0
0.795898  1.98122e-07  0  0.000445109  0  0
0.797852  1.5711e-07  0  0.000396372  0  0
0.799805  1.24398e-07  0  0.000352702  0  0
0.801758  9.83472e-08  0  0.000313604  0  0
0.803711  7.7633e-08  0  0.000278627  0  0
0.805664  6.11883e-08  0  0.000247363  0  0
0.807617  4.81534e-08  0  0.000219439  0  0
0.80957  3.78376e-08  0  0.000194519  0  0
0.811523  2.96864e-08  0  0.000172297  0  0
0.813477  2.32557e-08  0  0.000152498  0  0
0.81543  1.81902e-08  0  0.000134871  0  0
0.817383  1.42064e-08  0  0.00011919  0  0
0.819336  1.10781e-08  0  0.000105253  0  0
0.821289  8.62554e-09  0  9.28738e-05  0  0
0.823242  6.7057e-09  0  8.18883e-05  0  0
0.825195  5.20522e-09  0  7.21472e-05  0  0
0.827148  4.03433e-09  0  6.35164e-05  0  0
0.829102  3.12206e-09  0  5.58754e-05  0  0
0.831055  2.41239e-09  0  4.91161e-05  0  0
0.833008  1.8612e-09  0  4.31416e-05  0  0
0.834961  1.43375e-09  0  3.78649e-05  0  0
0.836914  1.10279e-09  0  3.32083e-05  0  0
0.838867  8.46932e-10  0  2.91021e-05  0  0
0.84082  6.49445e-10  0  2.54842e-05  0  0
0.842773  4.97248e-10  0  2.22991e-05  0  0
0.844727  3.80138e-10  0  1.94971e-05  0  0
0.84668  2.90166e-10  0  1.70343e-05  0  0
0.848633  2.21151e-10  0  1.48712e-05  0  0
0.850586  1.68294e-10  0  1.29728e-05  0  0
0.852539  1.27875e-10  0  1.13082e-05  0  0
0.854492  9.70157e-11  0  9.84965e-06  0  0
0.856445  7.3491e-11  0  8.57269e-06  0  0
0.858398  5.55857e-11  0  7.45559e-06  0  0
0.860352  4.19788e-11  0  6.47911e-06  0  0
0.862305  3.16544e-11  0  5.62623e-06  0  0
0.864258  2.38328e-11  0  4.88189e-06  0  0
0.866211  1.79165e-11  0  4.23279e-06  0  0
0.868164  1.34484e-11  0  3.6672e-06  0  0
0.870117  1.00791e-11  0  3.17477e-06  0  0
0.87207  7.54248e-12  0  2.74636e-06  0  0
0.874023  5.63563e-12  0  2.37395e-06  0  0
0.875977  4.20443e-12  0  2.05047e-06  0  0
0.87793  3.13192e-12  0  1.76972e-06  0  0
0.879883  2.32943e-12  0  1.52625e-06  0  0
0.881836  1.72993e-12  0  1.31527e-06  0  0
0.883789  1.28275e-12  0  1.13259e-06  0  0
0.885742  9.49716e-13  0  9.74534e-07  0  0
0.887695  7.02074e-13  0  8.37899e-07  0  0
0.889648  5.18214e-13  0  7.19871e-07  0  0
0.891602  3.81921e-13  0  6.17997e-07  0  0
0.893555  2.81044e-13  0  5.30136e-07  0  0
0.895508  2.06497e-13  0  4.54419e-07  0  0
0.897461  1.51492e-13  0  3.89219e-07  0  0
0.899414  1.10969e-13  0  3.3312e-07  0  0
0.901367  8.11619e-14  0  2.84889e-07  0  0
0.90332  5.92707e-14  0  2.43456e-07  0  0
0.905273  4.32181e-14  0  2.0789e-07  0  0
0.907227  3.1465e-14  0  1.77384e-07  0  0
0.90918  2.28732e-14  0  1.51239e-07  0  0
0.911133  1.66022e-14  0  1.28849e-07  0  0
0.913086  1.2032e-14  0  1.09691e-07  0  0
0.915039  8.70664e-15  0  9.33094e-08  0  0
0.916992  6.29071e-15  0  7.9314e-08  0  0
0.918945  4.53822e-15  0  6.73663e-08  0  0
0.920898  3.26896e-15  0  5.71748e-08  0  0
0.922852  2.3511e-15  0  4.84881e-08  0  0
0.924805  1.68837e-15  0  4.10898e-08  0  0
0.926758  1.21061e-15  0  3.47938e-08  0  0
0.928711  8.66716e-16  0  2.944e-08  0  0
0.930664  6.19566e-16  0  2.48911e-08  0  0
0.932617  4.42216e-16  0  2.10289e-08  0  0
0.93457  3.15152e-16  0  1.77525e-08  0  0
0.936523  2.24255e-16  0  1.49751e-08  0  0
0.938477  1.59331e-16  0  1.26227e-08  0  0
0.94043  1.13031e-16  0  1.06316e-08  0  0
0.942383  8.00631e-17  0  8.9478e-09  0  0
0.944336  5.66244e-17  0  7.52492e-09  0  0
0.946289  3.99864e-17  0  6.32348e-09  0  0
0.948242  2.81941e-17  0  5.30981e-09  0  0
0.950195  1.98492e-17  0  4.45524e-09  0  0
0.952148  1.39528e-17  0  3.73535e-09  0  0
0.954102  9.79312e-18  0  3.1294e-09  0  0
0.956055  6.86304e-18  0  2.61974e-09  0  0
0.958008  4.8023e-18  0  2.19141e-09  0  0
0.959961  3.3552e-18  0  1.83172e-09  0  0
0.961914  2.3406e-18  0  1.5299e-09  0  0
0.963867  1.63031e-18  0  1.27684e-09  0  0
0.96582  1.13384e-18  0  1.06482e-09  0  0
0.967773  7.87358e-19  0  8.87332e-10  0  0
0.969727  5.4592e-19  0  7.38864e-10  0  0
0.97168  3.7794e-19  0  6.14768e-10  0  0
0.973633  2.61249e-19  0  5.11125e-10  0  0
0.975586  1.80311e-19  0  4.24631e-10  0  0
0.977539  1.24259e-19  0  3.52504e-10  0  0
0.979492  8.55011e-20  0  2.92406e-10  0  0
0.981445  5.87425e-20  0  2.42368e-10  0  0
0.983398  4.02967e-20  0  2.00741e-10  0  0
0.985352  2.7601e-20  0  1.66136e-10  0  0
0.987305  1.88763e-20  0  1.37391e-10  0  0
0.989258  1.28898e-20  0  1.13533e-10  0  0
0.991211  8.7885e-21  0  9.3747e-11  0  0
0.993164  5.983e-21  0  7.73499e-11  0  0
0.995117  4.06687e-21  0  6.37721e-11  0  0
0.99707  2.7602e-21  0  5.25376e-11  0  0
0.999023  1.87049e-21  0  4.32492e-11  0  0
